pkSeqID,stime,flgs,proto,saddr,sport,daddr,dport,pkts,bytes,state,ltime,seq,dur,mean,stddev,smac,dmac,sum,min,max,soui,doui,sco,dco,spkts,dpkts,sbytes,dbytes,rate,srate,drate,attack,category,subcategory
1128837,1526965503,e,udp,192.168.100.46,80,192.168.100.5,80,31031,29023123,INT,1526966985,5,1482.172363,4.957957,0.034026,,,1467.555176,4.423405,4.999987,,,,,31031,0,29023123,0,20.935488,20.935488,0,0,Normal,Normal
118578,1526354325,e,udp,192.168.100.7,57632,192.168.159.152,53,2,172,INT,1526354330,16060,5.042811,0,0,,,0,0,0,,,,,2,0,172,0,0.198302,0.198302,0,0,Normal,Normal
1118291,1526957881,e,arp,192.168.100.1,,192.168.100.150,,2,120,CON,1526957881,1657,1.00E-05,1.00E-05,0,,,1.00E-05,1.00E-05,1.00E-05,,,,,1,1,60,60,100000,0,0,0,Normal,Normal
156930,1526880815,e &,tcp,192.168.100.55,8080,192.168.100.3,80,52032,51757064,CON,1526882054,1,1239.608521,4.918244,0.066176,,,1219.724609,3.953445,4.999994,,,,,26016,26016,26083623,25673441,41.973736,20.986464,20.986464,0,Normal,Normal
26632288,1528086371,e,udp,192.168.100.148,27700,192.168.100.5,80,7,420,INT,1528086402,175875,31.242239,3.037711,1.787165,,,12.150845,0,4.598923,,,,,7,0,420,0,0.192048,0.192048,0,1,DoS,UDP
799116,1526906965,e,udp,192.168.100.3,45246,184.85.248.65,53,2,333,CON,1526906965,64,0.215193,0.215193,0,,,0.215193,0.215193,0.215193,,,,,1,1,98,235,4.646991,0,0,0,Normal,Normal
38271936,1528096096,e,udp,192.168.100.46,3456,192.168.100.5,80,250,244473,CON,1528096106,7400,9.991061,4.919479,0.0019,,,9.838959,4.918355,4.920604,,,,,125,125,120186,124287,24.922277,12.411094,12.411094,0,Normal,Normal
13970,1526345457,e,udp,192.168.100.147,54674,224.0.0.251,5353,1,83,INT,1526345457,14557,0,0,0,,,0,0,0,,,,,1,0,83,0,0,0,0,0,Normal,Normal
1827907,1526982357,e,udp,192.168.100.7,44248,192.168.159.152,53,2,172,INT,1526982362,35395,5.045172,0,0,,,0,0,0,,,,,2,0,172,0,0.198209,0.198209,0,0,Normal,Normal
12930576,1528083619,e s,tcp,192.168.100.149,9295,192.168.100.6,80,4,522,RST,1528083659,6346,40.30201,0.014581,0.020621,,,0.043743,0,0.043743,,,,,3,1,462,60,0.074438,0.049625,0,1,DoS,TCP
64821459,1528100102,e,udp,192.168.100.147,11879,192.168.100.5,80,2,120,INT,1528100106,192505,3.446596,3.446596,0,,,3.446596,3.446596,3.446596,,,,,2,0,120,0,0.290141,0.290141,0,1,DDoS,UDP
1662254,1526962663,e,arp,192.168.100.7,,192.168.100.1,,134,8040,CON,1526965395,16122,2731.235352,0.000138,7.10E-05,,,0.009224,2.40E-05,0.00044,,,,,67,67,4020,4020,0.048696,0.024165,0.024165,0,Normal,Normal
1819132,1526982246,e,udp,192.168.100.148,48933,8.8.8.8,53,2,340,CON,1526982246,26549,0.008642,0.008642,0,,,0.008642,0.008642,0.008642,,,,,1,1,81,259,115.713951,0,0,0,Normal,Normal
35332095,1528095748,e s,tcp,192.168.100.149,15572,192.168.100.3,80,4,616,REQ,1528095760,213463,12.052003,3.923604,0.008549,,,7.847207,3.915054,3.932153,,,,,4,0,616,0,0.248921,0.248921,0,1,DDoS,TCP
1670049,1526962976,e,udp,192.168.100.7,49193,192.168.159.152,53,2,176,INT,1526962981,24039,5.047975,0,0,,,0,0,0,,,,,2,0,176,0,0.198099,0.198099,0,0,Normal,Normal
41527484,1528096411,e s,tcp,192.168.100.147,44453,192.168.100.5,80,4,522,RST,1528096419,119927,10.846201,3.577996,0.439583,,,7.155992,3.138413,4.017579,,,,,3,1,462,60,0.276595,0.259478,0,1,DDoS,TCP
57747612,1528099536,e,udp,192.168.100.147,34937,192.168.100.3,80,12,720,INT,1528099550,196976,14.168908,3.861977,0.017558,,,11.585932,3.839022,3.881653,,,,,12,0,720,0,0.776348,0.776348,0,1,DDoS,UDP
131311,1526355431,e,tcp,192.168.100.7,139,192.168.100.4,36390,4,272,CON,1526355794,6779,363.485168,2.20E-05,3.00E-06,,,4.40E-05,1.90E-05,2.50E-05,,,,,2,2,140,132,0.008253,0.002751,0.002751,0,Normal,Normal
1847687,1528089166,e,udp,192.168.100.149,49008,116.206.83.243,123,2,180,CON,1528089166,7923,0.007183,0.007183,0,,,0.007183,0.007183,0.007183,,,,,1,1,90,90,139.21759,0,0,0,Normal,Normal
1519256,1526877158,e,udp,192.168.100.7,60489,192.168.159.152,53,2,172,INT,1526877163,56,5.044547,0,0,,,0,0,0,,,,,2,0,172,0,0.198234,0.198234,0,0,Normal,Normal
1537318,1526877721,e,udp,192.168.100.148,33410,8.8.8.8,53,2,203,CON,1526877721,18393,0.143098,0.143098,0,,,0.143098,0.143098,0.143098,,,,,1,1,64,139,6.988218,0,0,0,Normal,Normal
15761154,1528085115,e,udp,192.168.100.150,43208,192.168.100.3,80,20,1200,INT,1528085145,11705,29.870605,3.760188,1.716741,,,22.561127,0,4.81423,,,,,20,0,1200,0,0.636077,0.636077,0,1,DoS,UDP
1701247,1526963549,e,udp,192.168.100.46,3456,192.168.100.5,80,70203,70987298,CON,1526965222,5,1673.490601,4.944022,0.165021,,,1656.247437,2.09332,4.9988,,,,,35102,35101,35797956,35189342,41.949444,20.974722,20.974125,0,Normal,Normal
1792732,1526981513,e,udp,192.168.100.7,49151,192.168.159.152,53,2,176,INT,1526981518,56136,5.039443,0,0,,,0,0,0,,,,,2,0,176,0,0.198435,0.198435,0,0,Normal,Normal
4482256,1528081858,e,tcp,192.168.100.5,0,192.168.100.3,0,2789,1983159,CON,1528081916,614,58.169178,4.825682,0.536867,,,57.90818,3.045338,4.999018,,,,,2789,0,1983159,0,47.929161,47.929161,0,0,Normal,Normal
15769631,1528085116,e,udp,192.168.100.150,48035,192.168.100.3,80,20,1200,INT,1528085145,20182,29.691408,3.731366,1.705202,,,22.388199,0,4.809996,,,,,20,0,1200,0,0.639916,0.639916,0,1,DoS,UDP
1692378,1526963421,e,udp,192.168.100.148,34718,8.8.8.8,53,2,172,CON,1526963421,46622,0.007432,0.007432,0,,,0.007432,0.007432,0.007432,,,,,1,1,86,86,134.553284,0,0,0,Normal,Normal
36757625,1528095925,e g,tcp,192.168.100.3,41307,52.64.239.193,8883,23,12670,CON,1528095955,66048,29.785776,2.261767,1.462824,,,11.308833,0.009795,4.522297,,,,,12,11,11944,726,0.738608,0.369304,0.335731,0,Normal,Normal
37478056,1528095994,e,udp,192.168.100.6,54722,192.168.100.1,53,2,225,CON,1528095994,262158,0.010409,0.010409,0,,,0.010409,0.010409,0.010409,,,,,1,1,85,140,96.070702,0,0,0,Normal,Normal
1466107,1526875951,e,udp,192.168.100.150,50377,144.48.166.166,123,2,180,CON,1526875951,18,0.016206,0.016206,0,,,0.016206,0.016206,0.016206,,,,,1,1,90,90,61.70554,0,0,0,Normal,Normal
1497057,1526876677,e,udp,192.168.100.148,46735,192.168.217.2,53,2,172,INT,1526876679,31203,2.501124,0,0,,,0,0,0,,,,,2,0,172,0,0.39982,0.39982,0,0,Normal,Normal
1128825,1526965503,e,udp,192.168.100.7,365,192.168.100.3,565,17760,1065600,INT,1526966987,2,1484.452637,4.926038,0.035604,,,1458.1073,4.65211,4.999946,,,,,17760,0,1065600,0,11.963332,11.963332,0,0,Normal,Normal
39216,1526348491,e,udp,192.168.100.150,44061,192.168.217.2,53,2,172,INT,1526348493,9561,2.501002,0,0,,,0,0,0,,,,,2,0,172,0,0.39984,0.39984,0,0,Normal,Normal
24128877,1528086074,e,udp,192.168.100.148,7512,192.168.100.7,80,2,120,INT,1528086079,252616,4.426326,4.426326,0,,,4.426326,4.426326,4.426326,,,,,2,0,120,0,0.225921,0.225921,0,1,DoS,UDP
786812,1526902250,e,arp,192.168.100.4,,192.168.100.1,,2,102,CON,1526902250,1975,0.000248,0.000248,0,,,0.000248,0.000248,0.000248,,,,,1,1,42,60,4032.258057,0,0,0,Normal,Normal
1517913,1526877103,e,udp,192.168.100.7,57690,192.168.159.152,53,2,176,INT,1526877108,52295,5.040168,0,0,,,0,0,0,,,,,2,0,176,0,0.198406,0.198406,0,0,Normal,Normal
1565770,1526894176,e,udp,192.168.100.147,43824,8.8.8.8,53,2,172,CON,1526894176,10785,0.006662,0.006662,0,,,0.006662,0.006662,0.006662,,,,,1,1,86,86,150.105072,0,0,0,Normal,Normal
35128877,1528095746,e s,tcp,192.168.100.150,26743,192.168.100.3,80,5,582,RST,1528095760,10245,14.700856,1.472973,2.083099,,,4.41892,0,4.41892,,,,,4,1,522,60,0.272093,0.20407,0,1,DDoS,TCP
35737689,1528095780,e g,tcp,192.168.100.3,41307,52.64.239.193,8883,30,14819,CON,1528095821,94747,41.100582,2.934423,1.813723,,,20.54096,0.233529,4.728309,,,,,15,15,13829,990,0.705586,0.340628,0.340628,0,Normal,Normal
4469461,1528081824,e,udp,192.168.100.3,36681,199.249.112.1,53,2,947,CON,1528081824,250020,0.135801,0.135801,0,,,0.135801,0.135801,0.135801,,,,,1,1,92,855,7.363716,0,0,0,Normal,Normal
1646156,1526896205,e,udp,192.168.100.7,37411,192.168.159.152,53,2,176,INT,1526896210,36141,5.047871,0,0,,,0,0,0,,,,,2,0,176,0,0.198103,0.198103,0,0,Normal,Normal
64231635,1528100021,e,udp,192.168.100.150,30875,192.168.100.5,80,10,600,INT,1528100053,127012,32.048363,3.510902,0.535393,,,17.554508,3.220743,4.581404,,,,,10,0,600,0,0.280826,0.280826,0,1,DDoS,UDP
65586262,1528100233,e,udp,192.168.100.149,2929,192.168.100.5,80,2,120,INT,1528100239,170807,5.046039,0,0,,,0,0,0,,,,,2,0,120,0,0.198175,0.198175,0,1,DDoS,UDP
1826714,1526982344,e,udp,192.168.100.7,40533,192.168.159.152,53,2,176,INT,1526982349,34194,5.04139,0,0,,,0,0,0,,,,,2,0,176,0,0.198358,0.198358,0,0,Normal,Normal
68610657,1528100744,e,udp,192.168.100.148,59936,192.168.100.6,80,9,540,INT,1528100774,221348,30.344221,3.028839,1.514569,,,15.144194,0,3.813944,,,,,9,0,540,0,0.263642,0.263642,0,1,DDoS,UDP
98253,1526352358,e,udp,192.168.100.3,15215,199.19.53.1,53,2,947,CON,1526352358,7805,0.214866,0.214866,0,,,0.214866,0.214866,0.214866,,,,,1,1,92,855,4.654064,0,0,0,Normal,Normal
1537305,1526877679,e,udp,192.168.100.7,35166,192.168.159.152,53,2,176,INT,1526877684,18372,5.047938,0,0,,,0,0,0,,,,,2,0,176,0,0.198101,0.198101,0,0,Normal,Normal
781846,1526900530,e,udp,192.168.100.150,59635,144.48.166.166,123,2,180,CON,1526900530,1992,0.016316,0.016316,0,,,0.016316,0.016316,0.016316,,,,,1,1,90,90,61.289532,0,0,0,Normal,Normal
8009414,1528082627,e,udp,192.168.100.46,80,192.168.100.5,80,4905,4704444,INT,1528082689,187,61.4576,4.704587,0.978641,,,61.159637,1.31471,4.999238,,,,,4905,0,4704444,0,79.794853,79.794853,0,0,Normal,Normal
6174564,1528082209,e,udp,192.168.100.46,80,192.168.100.5,80,4928,4730301,INT,1528082270,462,61.645988,4.722087,0.923608,,,61.387131,1.522774,4.998016,,,,,4928,0,4730301,0,79.924095,79.924095,0,0,Normal,Normal
98101,1526352339,e,tcp,192.168.100.3,49766,52.89.239.72,443,49,11580,RST,1526352458,7642,118.601578,0.711888,1.244877,,,8.542652,0.154188,3.60295,,,,,26,23,3031,8549,0.404716,0.21079,0.185495,0,Normal,Normal
1095005,1526949456,e,udp,192.168.100.149,57915,192.168.217.2,53,2,172,INT,1526949459,275291,2.500095,0,0,,,0,0,0,,,,,2,0,172,0,0.399985,0.399985,0,0,Normal,Normal
1646148,1526896161,e,udp,192.168.100.3,56267,205.251.195.97,53,2,323,CON,1526896161,36121,0.235985,0.235985,0,,,0.235985,0.235985,0.235985,,,,,1,1,93,230,4.237557,0,0,0,Normal,Normal
63532666,1528099958,e,udp,192.168.100.148,33344,192.168.100.3,80,11,660,INT,1528099975,214518,16.730148,4.565689,0.008504,,,13.697065,4.554593,4.575516,,,,,11,0,660,0,0.597723,0.597723,0,1,DDoS,UDP
94346,1526351818,e,udp,192.168.100.3,10000,199.7.83.42,53,2,1401,CON,1526351819,3733,0.015051,0.015051,0,,,0.015051,0.015051,0.015051,,,,,1,1,70,1331,66.440765,0,0,0,Normal,Normal
1501287,1526876699,e,udp,192.168.100.7,44782,192.168.159.152,53,2,176,INT,1526876704,35437,5.045942,0,0,,,0,0,0,,,,,2,0,176,0,0.198179,0.198179,0,0,Normal,Normal
96173,1526352072,e,udp,192.168.100.3,20359,198.41.0.4,53,2,1209,CON,1526352072,5636,0.173858,0.173858,0,,,0.173858,0.173858,0.173858,,,,,1,1,70,1139,5.751821,0,0,0,Normal,Normal
29078172,1528086704,e,udp,192.168.100.46,80,192.168.100.5,80,2095,2011486,INT,1528086730,127,26.20196,4.356869,1.422523,,,26.141216,1.176016,4.998102,,,,,2095,0,2011486,0,79.917686,79.917686,0,0,Normal,Normal
1670047,1526962973,e,udp,192.168.100.149,43288,192.168.217.2,53,2,172,INT,1526962975,24030,2.501647,0,0,,,0,0,0,,,,,2,0,172,0,0.399737,0.399737,0,0,Normal,Normal
1128826,1526966107,e,udp,192.168.100.149,33758,192.168.217.2,53,2,172,INT,1526966110,62,2.500036,0,0,,,0,0,0,,,,,2,0,172,0,0.399994,0.399994,0,0,Normal,Normal
37751740,1528096038,e,udp,192.168.100.46,3456,192.168.100.5,80,676,662490,CON,1528096059,11522,21.412416,4.656964,0.511805,,,18.627855,3.772401,4.983462,,,,,339,337,315364,347126,31.523766,15.785233,15.69183,0,Normal,Normal
1536850,1526877524,e,udp,192.168.100.7,50736,192.168.159.152,53,2,176,INT,1526877529,17897,5.043487,0,0,,,0,0,0,,,,,2,0,176,0,0.198276,0.198276,0,0,Normal,Normal
1575093,1526894288,e,udp,192.168.100.7,60067,192.168.159.152,53,2,176,INT,1526894293,20104,5.044945,0,0,,,0,0,0,,,,,2,0,176,0,0.198218,0.198218,0,0,Normal,Normal
1496911,1526876649,e,udp,192.168.100.7,36875,192.168.159.152,53,2,176,INT,1526876654,31026,5.047855,0,0,,,0,0,0,,,,,2,0,176,0,0.198104,0.198104,0,0,Normal,Normal
1501212,1526876694,e,udp,192.168.100.7,39190,192.168.159.152,53,2,176,INT,1526876699,35387,5.045423,0,0,,,0,0,0,,,,,2,0,176,0,0.198199,0.198199,0,0,Normal,Normal
34853737,1528103816,e,udp,192.168.100.3,31067,202.12.27.33,53,2,1209,CON,1528103816,1200,0.162636,0.162636,0,,,0.162636,0.162636,0.162636,,,,,1,1,70,1139,6.1487,0,0,0,Normal,Normal
54659511,1528099327,e,udp,192.168.100.150,64891,192.168.100.3,80,6,360,INT,1528099337,254804,10.225483,4.101805,0.068244,,,8.20361,4.033561,4.170049,,,,,6,0,360,0,0.488974,0.488974,0,1,DDoS,UDP
1810271,1526981926,e,udp,192.168.100.7,46621,192.168.159.152,53,2,176,INT,1526981931,17566,5.046748,0,0,,,0,0,0,,,,,2,0,176,0,0.198147,0.198147,0,0,Normal,Normal
1841008,1528088880,e,udp,192.168.100.7,138,192.168.100.255,138,8,2172,INT,1528091071,11602,2190.325195,0.000171,7.60E-05,,,0.000683,5.00E-05,0.000249,,,,,8,0,2172,0,0.003196,0.003196,0,0,Normal,Normal
1719304,1526964026,e,udp,192.168.100.7,37260,192.168.159.152,53,2,176,INT,1526964031,18272,5.048175,0,0,,,0,0,0,,,,,2,0,176,0,0.198091,0.198091,0,0,Normal,Normal
32478507,1528087115,e,tcp,192.168.100.6,80,192.168.100.3,80,405,119880,CON,1528087130,1351,14.976594,4.967337,0.004452,,,14.90201,4.963935,4.973625,,,,,405,0,119880,0,26.975426,26.975426,0,0,Normal,Normal
1533793,1526877519,e,udp,192.168.100.7,51151,192.168.159.152,53,2,176,INT,1526877524,14836,5.042144,0,0,,,0,0,0,,,,,2,0,176,0,0.198328,0.198328,0,0,Normal,Normal
1514805,1526877083,e,udp,192.168.100.7,50525,192.168.159.152,53,4,352,INT,1526878239,49101,1156.084229,0,0,,,0,0,0,,,,,4,0,352,0,0.002595,0.002595,0,0,Normal,Normal
1775115,1526981337,e,udp,192.168.100.7,46170,192.168.159.152,53,2,176,INT,1526981342,38327,5.047796,0,0,,,0,0,0,,,,,2,0,176,0,0.198106,0.198106,0,0,Normal,Normal
1828797,1529381093,e,udp,192.168.100.6,60462,224.0.0.252,5355,2,132,INT,1529381094,501,0.097191,0.097191,0,,,0.097191,0.097191,0.097191,,,,,2,0,132,0,10.289019,10.289019,0,0,Normal,Normal
21750484,1528085806,e,tcp,192.168.100.3,41307,52.64.239.193,8883,20,7042,CON,1528085822,233716,16.079481,3.22706,1.793369,,,12.908241,1.068435,4.999901,,,,,10,10,6382,660,1.18163,0.599558,0.55972,0,Normal,Normal
32477736,1528087115,e *,tcp,192.168.100.55,8080,192.168.100.3,80,2399,2337742,CON,1528087130,580,15.000904,4.992074,0.004232,,,14.976221,4.988953,4.997779,,,,,1200,1199,1207005,1130737,159.857025,79.928513,79.861855,0,Normal,Normal
20470295,1528085679,e,tcp,192.168.100.6,80,192.168.100.3,80,603,178488,CON,1528085701,2180,22.347637,4.439769,1.067436,,,22.198845,2.304904,4.978285,,,,,603,0,178488,0,26.937971,26.937971,0,0,Normal,Normal
28292950,1528086597,e,tcp,192.168.100.6,80,192.168.100.3,80,1004,297184,CON,1528086635,1394,37.961666,4.713418,0.675275,,,37.70734,2.926839,4.978319,,,,,1004,0,297184,0,26.421391,26.421391,0,0,Normal,Normal
41774052,1528096430,e s,tcp,192.168.100.150,16760,192.168.100.5,80,5,676,RST,1528096446,104339,15.975852,1.446287,2.045359,,,4.338862,0,4.338862,,,,,4,1,616,60,0.250378,0.187783,0,1,DDoS,TCP
9231628,1528082817,e g,tcp,192.168.100.147,49393,192.168.100.3,80,6,548,RST,1528082844,239806,27.153931,0.15093,0.027801,,,0.30186,0.123129,0.178731,,,,,4,2,428,120,0.184135,0.110481,0.036827,1,DoS,TCP
1628358,1526895589,e,udp,192.168.100.7,46347,192.168.159.152,53,2,176,INT,1526895594,18085,5.047885,0,0,,,0,0,0,,,,,2,0,176,0,0.198103,0.198103,0,0,Normal,Normal
27657037,1528086503,e,udp,192.168.100.149,52983,192.168.100.7,80,2,120,INT,1528086508,151971,4.848411,4.848411,0,,,4.848411,4.848411,4.848411,,,,,2,0,120,0,0.206253,0.206253,0,1,DoS,UDP
1793096,1526981702,e,udp,192.168.100.148,33252,8.8.8.8,53,2,203,CON,1526981702,218,0.142375,0.142375,0,,,0.142375,0.142375,0.142375,,,,,1,1,64,139,7.023705,0,0,0,Normal,Normal
96217,1526352074,e,udp,192.168.100.3,13840,192.33.4.12,53,2,1209,CON,1526352074,5682,0.175903,0.175903,0,,,0.175903,0.175903,0.175903,,,,,1,1,70,1139,5.684951,0,0,0,Normal,Normal
12289463,1528083454,e s,tcp,192.168.100.149,53720,192.168.100.6,80,3,462,REQ,1528083494,151712,40.186459,0,0,,,0,0,0,,,,,3,0,462,0,0.049768,0.049768,0,1,DoS,TCP
42980971,1528096591,e,udp,192.168.100.46,80,192.168.100.5,80,1920,1840926,INT,1528096617,461,26.359867,4.02653,1.81479,,,24.15918,0.025594,4.998732,,,,,1920,0,1840926,0,72.800064,72.800064,0,0,Normal,Normal
802970,1526908678,e,tcp,192.168.100.46,80,192.168.100.5,80,38081,35445933,CON,1526910410,5,1731.322754,4.943008,0.263429,,,1715.223877,0.046622,4.999998,,,,,38081,0,35445933,0,21.994743,21.994743,0,0,Normal,Normal
1532416,1526877457,e,udp,192.168.100.7,52180,192.168.159.152,53,2,176,INT,1526877462,13416,5.047893,0,0,,,0,0,0,,,,,2,0,176,0,0.198102,0.198102,0,0,Normal,Normal
41111738,1528096372,e s,tcp,192.168.100.149,37430,192.168.100.3,80,2,308,REQ,1528096376,225626,3.998932,3.998932,0,,,3.998932,3.998932,3.998932,,,,,2,0,308,0,0.250067,0.250067,0,1,DDoS,TCP
20920215,1528085704,e,udp,192.168.100.148,55009,192.168.100.7,80,7,420,INT,1528085740,189935,35.933266,3.493254,2.026913,,,13.973015,0,4.827659,,,,,7,0,420,0,0.166976,0.166976,0,1,DoS,UDP
8730866,1528082747,e,tcp,192.168.100.6,80,192.168.100.3,80,1373,406408,CON,1528082799,1209,51.802631,4.678705,0.950304,,,51.465759,1.673843,4.998291,,,,,1373,0,406408,0,26.485142,26.485142,0,0,Normal,Normal
1799352,1526981817,e,udp,192.168.100.149,59566,8.8.8.8,53,2,172,CON,1526981817,6565,0.007284,0.007284,0,,,0.007284,0.007284,0.007284,,,,,1,1,86,86,137.287201,0,0,0,Normal,Normal
24651984,1528086141,e g,tcp,192.168.100.3,41307,52.64.239.193,8883,24,11814,CON,1528086172,251396,30.828726,2.25958,2.384059,,,15.817058,0.005865,4.997489,,,,,13,11,11088,726,0.746057,0.39967,0.324373,0,Normal,Normal
4220209,1528081803,e,udp,192.168.100.7,365,192.168.100.3,565,2352,141120,INT,1528081858,768,54.81921,4.956105,0.096397,,,54.517159,4.652236,4.997054,,,,,2352,0,141120,0,42.886425,42.886425,0,0,Normal,Normal
1537317,1526877721,e,udp,192.168.100.148,53739,8.8.8.8,53,2,227,CON,1526877721,18392,0.008216,0.008216,0,,,0.008216,0.008216,0.008216,,,,,1,1,76,151,121.71373,0,0,0,Normal,Normal
457856,1526886528,e,arp,192.168.100.1,,192.168.100.27,,2,120,CON,1526886528,4376,0.000428,0.000428,0,,,0.000428,0.000428,0.000428,,,,,1,1,60,60,2336.448486,0,0,0,Normal,Normal
13710958,1528083776,e *,tcp,192.168.100.55,8080,192.168.100.3,80,8493,8274645,CON,1528083829,243,53.33189,4.830167,0.499612,,,53.13184,3.250663,4.999997,,,,,4247,4246,4271587,4003058,159.229309,79.614655,79.595901,0,Normal,Normal
1575375,1526894499,e,udp,192.168.100.7,46485,192.168.159.152,53,2,176,INT,1526894504,20438,5.048107,0,0,,,0,0,0,,,,,2,0,176,0,0.198094,0.198094,0,0,Normal,Normal
819811,1526949241,e,arp,192.168.100.148,,192.168.100.1,,4,240,CON,1526949471,241,229.887863,7.30E-05,8.00E-06,,,0.000147,6.50E-05,8.20E-05,,,,,2,2,120,120,0.01305,0.00435,0.00435,0,Normal,Normal
1113268,1526955660,e,tcp,192.168.100.3,57362,52.42.79.244,443,35,9281,FIN,1526955722,68,62.602798,0.363826,0.48336,,,2.546785,0.154288,1.546131,,,,,19,16,3418,5863,0.543107,0.287527,0.239606,0,Normal,Normal
65677843,1528100280,e,tcp,192.168.100.46,80,192.168.100.5,80,3597,3368393,CON,1528100326,220,45.885918,4.576985,1.24615,,,45.769852,0.838554,4.99983,,,,,3597,0,3368393,0,78.368271,78.368271,0,0,Normal,Normal
4498707,1528081859,e s,tcp,192.168.100.147,55898,192.168.100.7,80,7,1078,REQ,1528081909,17065,50.004002,0,0,,,0,0,0,,,,,7,0,1078,0,0.11999,0.11999,0,1,DoS,TCP
1828638,1529380744,e,udp,192.168.100.46,3456,192.168.100.5,80,74251,72233131,CON,1529381239,1,495.112976,4.987838,0.051314,,,493.79599,4.481892,4.999853,,,,,37126,37125,35276934,36956197,149.965775,74.982887,74.980865,0,Normal,Normal
1683182,1526963098,e,udp,192.168.100.7,56079,192.168.159.152,53,2,172,INT,1526963103,37230,5.052103,0,0,,,0,0,0,,,,,2,0,172,0,0.197937,0.197937,0,0,Normal,Normal
25111739,1528086205,e,udp,192.168.100.147,16960,192.168.100.6,80,2,120,INT,1528086214,186822,9.09388,0,0,,,0,0,0,,,,,2,0,120,0,0.109964,0.109964,0,1,DoS,UDP
1575356,1526894461,e,udp,192.168.100.149,39301,8.8.8.8,53,2,227,CON,1526894462,20404,0.143758,0.143758,0,,,0.143758,0.143758,0.143758,,,,,1,1,76,151,6.956135,0,0,0,Normal,Normal
46452609,1528096926,e s,tcp,192.168.100.147,57365,192.168.100.5,80,6,924,REQ,1528096946,64012,19.184534,3.196682,0.316087,,,9.590047,2.778108,3.541847,,,,,6,0,924,0,0.260627,0.260627,0,1,DDoS,TCP
22829537,1528085947,e,udp,192.168.100.5,80,192.168.100.46,3456,1600,1556510,CON,1528085957,1929,9.994925,4.991224,0.001741,,,9.982449,4.990417,4.992032,,,,,800,800,796370,760140,159.981201,79.940575,79.940575,0,Normal,Normal
18896046,1528085509,e,tcp,192.168.100.5,0,192.168.100.3,0,1360,965931,CON,1528085537,636,28.39263,4.711613,0.606284,,,28.269676,3.355929,4.984128,,,,,1360,0,965931,0,47.864536,47.864536,0,0,Normal,Normal
802949,1526909956,e,udp,192.168.100.27,68,192.168.100.1,67,2,684,CON,1526909956,31,0.004499,0.004499,0,,,0.004499,0.004499,0.004499,,,,,1,1,342,342,222.271622,0,0,0,Normal,Normal
8467561,1528082689,e,udp,192.168.100.46,80,192.168.100.5,80,4569,4384460,INT,1528082747,64,58.49762,4.855755,0.441584,,,58.269066,3.391338,4.998524,,,,,4569,0,4384460,0,78.088646,78.088646,0,0,Normal,Normal
1483943,1526876462,e,udp,192.168.100.147,36887,8.8.8.8,53,2,203,CON,1526876462,17906,0.14434,0.14434,0,,,0.14434,0.14434,0.14434,,,,,1,1,64,139,6.928087,0,0,0,Normal,Normal
1793127,1526981763,e,udp,192.168.100.150,41501,8.8.8.8,53,2,227,CON,1526981763,266,0.00817,0.00817,0,,,0.00817,0.00817,0.00817,,,,,1,1,76,151,122.399017,0,0,0,Normal,Normal
1683564,1526963351,e,udp,192.168.100.148,41853,8.8.8.8,53,2,340,CON,1526963351,37706,0.145116,0.145116,0,,,0.145116,0.145116,0.145116,,,,,1,1,81,259,6.891039,0,0,0,Normal,Normal
1662256,1526962663,e,udp,192.168.100.7,59165,192.168.159.152,53,2,176,INT,1526962668,16124,5.043439,0,0,,,0,0,0,,,,,2,0,176,0,0.198277,0.198277,0,0,Normal,Normal
1788566,1526981490,e,udp,192.168.100.150,42191,8.8.8.8,53,2,340,CON,1526981490,51932,0.226472,0.226472,0,,,0.226472,0.226472,0.226472,,,,,1,1,81,259,4.415557,0,0,0,Normal,Normal
10827136,1528083212,e,tcp,192.168.100.5,0,192.168.100.3,0,2810,1996445,CON,1528083271,180,59.113644,4.898043,0.308775,,,58.776512,3.874541,4.99996,,,,,2810,0,1996445,0,47.518642,47.518642,0,0,Normal,Normal
53796421,1528097983,e s,tcp,192.168.100.147,22660,192.168.100.7,80,5,770,REQ,1528097999,178193,15.974982,1.995567,1.411403,,,5.986702,0,3.030368,,,,,5,0,770,0,0.250392,0.250392,0,1,DDoS,TCP
41119628,1528096372,e s,tcp,192.168.100.147,53599,192.168.100.3,80,2,308,REQ,1528096376,233516,3.507394,3.507394,0,,,3.507394,3.507394,3.507394,,,,,2,0,308,0,0.285112,0.285112,0,1,DDoS,TCP
1823440,1526982286,e,udp,192.168.100.7,59222,192.168.159.152,53,2,176,INT,1526982291,30863,5.047906,0,0,,,0,0,0,,,,,2,0,176,0,0.198102,0.198102,0,0,Normal,Normal
42720378,1528096565,e,udp,192.168.100.46,80,192.168.100.5,80,1972,1887814,INT,1528096591,2027,25.402433,4.097618,1.785639,,,24.585709,0.12453,4.992897,,,,,1972,0,1887814,0,77.590988,77.590988,0,0,Normal,Normal
1665668,1526962795,e,udp,192.168.100.7,45622,192.168.159.152,53,2,176,INT,1526962800,19550,5.047864,0,0,,,0,0,0,,,,,2,0,176,0,0.198104,0.198104,0,0,Normal,Normal
