pkSeqID,stime,flgs,proto,saddr,sport,daddr,dport,pkts,bytes,state,ltime,seq,dur,mean,stddev,smac,dmac,sum,min,max,soui,doui,sco,dco,spkts,dpkts,sbytes,dbytes,rate,srate,drate,attack,category,subcategory
34067,1526348397,e,udp,192.168.100.3,24460,192.112.36.4,53,2,1209,CON,1526348398,5441,0.143069,0.143069,0,,,0.143069,0.143069,0.143069,,,,,1,1,70,1139,6.989635,0,0,0,Normal,Normal
1520415,1526877383,e,udp,192.168.100.150,44738,8.8.8.8,53,2,172,CON,1526877383,1341,0.007286,0.007286,0,,,0.007286,0.007286,0.007286,,,,,1,1,86,86,137.249512,0,0,0,Normal,Normal
15568919,1528085082,e,udp,192.168.100.148,17370,192.168.100.6,80,2,120,INT,1528085086,81632,3.500131,3.500131,0,,,3.500131,3.500131,3.500131,,,,,2,0,120,0,0.285704,0.285704,0,1,DoS,UDP
34853729,1528103815,e,udp,192.168.100.3,57533,184.85.248.65,53,2,333,CON,1528103816,1191,0.215747,0.215747,0,,,0.215747,0.215747,0.215747,,,,,1,1,98,235,4.635059,0,0,0,Normal,Normal
57813516,1528099550,e,tcp,192.168.100.5,0,192.168.100.3,0,969,688871,CON,1528099574,719,23.82748,4.311227,0.863859,,,21.556137,2.902481,4.988286,,,,,969,0,688871,0,40.625362,40.625362,0,0,Normal,Normal
1649120,1526962524,e,tcp,192.168.100.148,60328,192.168.100.3,1984,2,120,RST,1526962524,2963,6.40E-05,6.40E-05,0,,,6.40E-05,6.40E-05,6.40E-05,,,,,1,1,60,60,15625,0,0,1,Reconnaissance,OS_Fingerprint
1806177,1526981920,e,udp,192.168.100.150,47657,8.8.8.8,53,2,172,CON,1526981920,13464,0.007308,0.007308,0,,,0.007308,0.007308,0.007308,,,,,1,1,86,86,136.836349,0,0,0,Normal,Normal
23119497,1528085986,e,udp,192.168.100.149,29477,192.168.100.3,80,25,1500,INT,1528086007,29724,20.419575,4.463655,0.496633,,,17.854618,3.631309,4.908473,,,,,25,0,1500,0,1.175343,1.175343,0,1,DoS,UDP
3447515,1528081639,e,tcp,192.168.100.3,41307,52.64.239.193,8883,32,14756,CON,1528081679,14557,40.021732,2.629453,2.127708,,,18.40617,0.006173,4.997709,,,,,16,16,13700,1056,0.774579,0.374796,0.374854,0,Normal,Normal
57796421,1528099536,e,udp,192.168.100.150,4475,192.168.100.3,80,7,420,INT,1528099549,245785,12.760352,2.835435,2.00497,,,8.506306,0,4.262307,,,,,7,0,420,0,0.470206,0.470206,0,1,DDoS,UDP
18108925,1528085401,e,udp,192.168.100.7,365,192.168.100.3,565,1650,99000,INT,1528085443,6,41.184155,4.553164,1.205376,,,40.97847,1.143853,4.982094,,,,,1650,0,99000,0,40.039673,40.039673,0,0,Normal,Normal
1128764,1526965754,e,udp,192.168.100.3,51511,192.33.14.30,53,2,889,CON,1526965754,17,0.011026,0.011026,0,,,0.011026,0.011026,0.011026,,,,,1,1,84,805,90.694725,0,0,0,Normal,Normal
41794072,1528096431,e s,tcp,192.168.100.150,19861,192.168.100.5,80,4,616,REQ,1528096447,124359,15.964669,1.422602,2.011863,,,4.267806,0,4.267806,,,,,4,0,616,0,0.187915,0.187915,0,1,DDoS,TCP
92420,1526351705,e,udp,192.168.100.148,58337,224.0.0.251,5353,1,88,INT,1526351705,1787,0,0,0,,,0,0,0,,,,,1,0,88,0,0,0,0,0,Normal,Normal
22303278,1528085884,e *,tcp,192.168.100.3,80,192.168.100.55,8080,6093,5932363,CON,1528085925,1,40.272106,4.754849,0.533372,,,38.038795,3.366199,4.997992,,,,,3046,3047,2870362,3062001,151.27095,75.610649,75.635475,0,Normal,Normal
93797,1526351635,e &,tcp,192.168.100.55,8080,192.168.100.3,80,44258,44215889,CON,1526352733,2,1097.527954,4.948982,0.231829,,,1073.929199,1.546869,4.998516,,,,,22129,22129,22429815,21786074,40.324257,20.161673,20.161673,0,Normal,Normal
1739366,1526980441,e,udp,192.168.100.147,37780,8.8.8.8,53,2,227,CON,1526980442,2278,0.1439,0.1439,0,,,0.1439,0.1439,0.1439,,,,,1,1,76,151,6.94927,0,0,0,Normal,Normal
1606247,1526895084,e,udp,192.168.100.7,51643,192.168.159.152,53,2,176,INT,1526895089,51688,5.047861,0,0,,,0,0,0,,,,,2,0,176,0,0.198104,0.198104,0,0,Normal,Normal
8529561,1528082694,e s,tcp,192.168.100.148,50663,192.168.100.5,80,7,984,REQ,1528082746,62064,52.826035,0.939087,1.836998,,,4.695435,0,4.612522,,,,,6,1,924,60,0.11358,0.09465,0,1,DoS,TCP
1555073,1526878759,e,udp,192.168.100.7,48340,192.168.159.152,53,2,176,INT,1526878764,36550,5.047776,0,0,,,0,0,0,,,,,2,0,176,0,0.198107,0.198107,0,0,Normal,Normal
1128117,1526961633,e,udp,192.168.100.3,23582,205.251.195.199,53,2,446,CON,1526961633,2673,0.234111,0.234111,0,,,0.234111,0.234111,0.234111,,,,,1,1,155,291,4.271478,0,0,0,Normal,Normal
69751012,1528101265,e,udp,192.168.100.150,6375,192.168.100.6,80,3,180,INT,1528101296,50874,31.867476,0,0,,,0,0,0,,,,,3,0,180,0,0.06276,0.06276,0,1,DDoS,UDP
37650912,1528096015,e s,tcp,192.168.100.149,55528,192.168.100.3,80,8,856,RST,1528096036,172852,21.238268,0.118619,0.119628,,,0.474475,0,0.259162,,,,,6,2,736,120,0.329594,0.235424,0.072171,1,DDoS,TCP
13449036,1528083719,e,udp,192.168.100.46,80,192.168.100.5,80,4601,4413081,INT,1528083776,483,57.597267,4.784218,0.685033,,,57.410614,2.512347,4.998718,,,,,4601,0,4413081,0,79.864899,79.864899,0,0,Normal,Normal
8010057,1528082627,e,tcp,192.168.100.147,63620,192.168.100.6,80,2,214,RST,1528082628,830,0.040982,0.040982,0,,,0.040982,0.040982,0.040982,,,,,1,1,154,60,24.400957,0,0,1,DoS,TCP
31691878,1528087015,e,udp,192.168.100.148,43877,192.168.100.3,80,15,900,INT,1528087044,1210,29.558409,3.155276,1.638912,,,15.776378,0,4.52889,,,,,15,0,900,0,0.473638,0.473638,0,1,DoS,UDP
44171574,1528096690,e s,tcp,192.168.100.149,37928,192.168.100.5,80,6,924,REQ,1528096712,142413,21.685322,2.205963,2.212907,,,8.823853,0,4.659638,,,,,6,0,924,0,0.230571,0.230571,0,1,DDoS,TCP
45289463,1528096802,e s,tcp,192.168.100.150,3924,192.168.100.5,80,2,308,REQ,1528096807,211665,4.796328,4.796328,0,,,4.796328,4.796328,4.796328,,,,,2,0,308,0,0.208493,0.208493,0,1,DDoS,TCP
5655729,1528082093,e s,tcp,192.168.100.147,40354,192.168.100.6,80,5,582,RST,1528082135,5955,42.070332,0.032394,0.022987,,,0.097183,0,0.050943,,,,,3,2,462,120,0.095079,0.047539,0.047369,1,DoS,TCP
1732277,1526964289,e,udp,192.168.100.7,59554,192.168.159.152,53,2,176,INT,1526964294,31358,5.048097,0,0,,,0,0,0,,,,,2,0,176,0,0.198094,0.198094,0,0,Normal,Normal
1483727,1526876336,e,udp,192.168.100.7,44636,192.168.159.152,53,2,176,INT,1526876341,17673,5.047906,0,0,,,0,0,0,,,,,2,0,176,0,0.198102,0.198102,0,0,Normal,Normal
46814870,1528096950,e s,tcp,192.168.100.150,62011,192.168.100.5,80,5,770,REQ,1528096974,164113,24.248184,1.164225,2.016497,,,4.6569,0,4.6569,,,,,5,0,770,0,0.164961,0.164961,0,1,DDoS,TCP
1646214,1526896791,e,udp,192.168.100.7,53599,192.168.159.152,53,2,176,INT,1526896796,36378,5.047885,0,0,,,0,0,0,,,,,2,0,176,0,0.198103,0.198103,0,0,Normal,Normal
39232212,1528096175,e s,tcp,192.168.100.149,53989,192.168.100.3,80,5,770,REQ,1528096200,181203,25.287224,1.075279,1.862438,,,4.301117,0,4.301117,,,,,5,0,770,0,0.158183,0.158183,0,1,DDoS,TCP
30609457,1528086882,e,udp,192.168.100.149,38348,192.168.100.7,80,4,240,INT,1528086899,220594,17.796761,1.606103,2.271372,,,4.818308,0,4.818308,,,,,4,0,240,0,0.16857,0.16857,0,1,DoS,UDP
71536054,1528101554,e,udp,192.168.100.7,365,192.168.100.3,565,646,38760,INT,1528101569,769,15.00542,4.984266,0.010901,,,14.952799,4.976139,4.999675,,,,,646,0,38760,0,42.98447,42.98447,0,0,Normal,Normal
51624189,1528097801,e s,tcp,192.168.100.150,13717,192.168.100.7,80,3,462,REQ,1528097813,103231,11.486306,0,0,,,0,0,0,,,,,3,0,462,0,0.17412,0.17412,0,1,DDoS,TCP
29289465,1528086707,e,udp,192.168.100.148,2806,192.168.100.5,80,7,420,INT,1528086728,211420,21.205814,2.732377,1.602624,,,10.929507,0,4.104184,,,,,7,0,420,0,0.282941,0.282941,0,1,DoS,UDP
119551,1526354398,e,udp,192.168.100.7,55345,192.168.159.152,53,2,176,INT,1526354404,17065,5.047815,0,0,,,0,0,0,,,,,2,0,176,0,0.198106,0.198106,0,0,Normal,Normal
1756748,1526980665,e,udp,192.168.100.7,45395,192.168.159.152,53,2,176,INT,1526980670,19706,5.040017,0,0,,,0,0,0,,,,,2,0,176,0,0.198412,0.198412,0,0,Normal,Normal
15487630,1528085081,e,tcp,192.168.100.6,80,192.168.100.3,80,270,79920,CON,1528085091,343,9.976395,4.967969,0.003971,,,9.935938,4.963998,4.97194,,,,,270,0,79920,0,26.963648,26.963648,0,0,Normal,Normal
1719348,1526964148,e,udp,192.168.100.7,60106,192.168.159.152,53,2,176,INT,1526964153,18341,5.047968,0,0,,,0,0,0,,,,,2,0,176,0,0.1981,0.1981,0,0,Normal,Normal
1709914,1526963836,e,udp,192.168.100.149,59512,192.168.217.2,53,2,172,INT,1526963839,8830,2.500167,0,0,,,0,0,0,,,,,2,0,172,0,0.399973,0.399973,0,0,Normal,Normal
58600506,1528099606,e,tcp,192.168.100.6,80,192.168.100.3,80,208,61568,CON,1528099616,1229,9.98443,4.973804,0.002571,,,9.947609,4.971234,4.976375,,,,,208,0,61568,0,20.732279,20.732279,0,0,Normal,Normal
404489,1526880860,e,tcp,192.168.100.149,57044,192.168.100.3,128,2,120,RST,1526880860,247782,0.00929,0.00929,0,,,0.00929,0.00929,0.00929,,,,,1,1,60,60,107.642624,0,0,1,Reconnaissance,Service_Scan
58915081,1528099626,e,udp,192.168.100.148,59746,192.168.100.3,80,12,720,INT,1528099648,53646,22.392103,2.527063,2.063678,,,12.635315,0,4.275989,,,,,12,0,720,0,0.491245,0.491245,0,1,DDoS,UDP
63319879,1528099957,e,udp,192.168.100.46,80,192.168.100.5,80,1270,1217746,INT,1528099975,1731,18.688238,4.662412,0.575642,,,18.649647,3.665393,4.999656,,,,,1270,0,1217746,0,67.903671,67.903671,0,0,Normal,Normal
96345,1526352088,e,udp,192.168.100.3,11859,205.251.192.158,53,2,482,CON,1526352089,5815,0.29532,0.29532,0,,,0.29532,0.29532,0.29532,,,,,1,1,92,390,3.386157,0,0,0,Normal,Normal
1674249,1526963001,e,udp,192.168.100.149,60740,8.8.8.8,53,2,172,CON,1526963001,28276,0.007636,0.007636,0,,,0.007636,0.007636,0.007636,,,,,1,1,86,86,130.958618,0,0,0,Normal,Normal
43242674,1528096611,e,udp,192.168.100.3,13787,205.251.195.97,53,2,323,CON,1528096611,262164,0.249638,0.249638,0,,,0.249638,0.249638,0.249638,,,,,1,1,93,230,4.0058,0,0,0,Normal,Normal
34851661,1528103563,e,arp,192.168.100.1,,192.168.100.3,,4,240,CON,1528104763,6367,1200.01062,0.000101,3.40E-05,,,0.000202,6.70E-05,0.000135,,,,,2,2,120,120,0.0025,0.000833,0.000833,0,Normal,Normal
72455989,1528101689,e,udp,192.168.100.150,4827,192.168.100.7,80,7,420,INT,1528101723,134213,34.025143,1.696736,2.123379,,,8.483681,0,4.931706,,,,,7,0,420,0,0.17634,0.17634,0,1,DDoS,UDP
38601032,1528096120,e s,tcp,192.168.100.150,65329,192.168.100.3,80,6,736,RST,1528096142,74339,22.064007,0.072387,0.125378,,,0.289549,0,0.289549,,,,,5,1,676,60,0.226613,0.181291,0,1,DDoS,TCP
63584750,1528099975,e,udp,192.168.100.147,31695,192.168.100.3,80,5,300,INT,1528099981,4444,5.255737,1.974012,1.974012,,,3.948024,0,3.948024,,,,,5,0,300,0,0.761073,0.761073,0,1,DDoS,UDP
49769625,1528097499,e s,tcp,192.168.100.149,13240,192.168.100.6,80,3,462,REQ,1528097534,251326,34.983383,0,0,,,0,0,0,,,,,3,0,462,0,0.05717,0.05717,0,1,DDoS,TCP
34856454,1528104342,e,udp,192.168.100.150,49035,27.124.125.251,123,2,180,CON,1528104342,12,0.04934,0.04934,0,,,0.04934,0.04934,0.04934,,,,,1,1,90,90,20.267532,0,0,0,Normal,Normal
64123547,1528100020,e,udp,192.168.100.148,41663,192.168.100.5,80,11,660,INT,1528100054,18924,34.053139,2.27796,1.761084,,,13.667761,0,4.927196,,,,,11,0,660,0,0.293659,0.293659,0,1,DDoS,UDP
47128878,1528096981,e,tcp,192.168.100.149,51347,192.168.100.5,80,1,154,REQ,1528096981,215963,0,0,0,,,0,0,0,,,,,1,0,154,0,0,0,0,1,DDoS,TCP
5874048,1528082110,e,arp,192.168.100.1,,192.168.100.3,,2,120,CON,1528082110,224274,0.016808,0.016808,0,,,0.016808,0.016808,0.016808,,,,,1,1,60,60,59.49548,0,0,0,Normal,Normal
17527487,1528085316,e,udp,192.168.100.149,50681,192.168.100.5,80,7,420,INT,1528085337,205055,20.968458,2.616739,1.511687,,,10.466957,0,3.556536,,,,,7,0,420,0,0.286144,0.286144,0,1,DoS,UDP
31231636,1528086951,e,udp,192.168.100.148,31550,192.168.100.3,80,18,1080,INT,1528086980,65296,29.364975,3.957662,0.511538,,,19.788309,3.035125,4.338048,,,,,18,0,1080,0,0.578921,0.578921,0,1,DoS,UDP
28271789,1528086573,e,udp,192.168.100.150,12826,192.168.100.6,80,5,300,INT,1528086597,242396,24.413305,1.204252,2.085825,,,4.817007,0,4.817007,,,,,5,0,300,0,0.163845,0.163845,0,1,DoS,UDP
10631695,1528083157,e g,tcp,192.168.100.147,49766,192.168.100.3,80,9,822,RST,1528083210,66899,53.041412,0.160617,0.020636,,,0.48185,0.131444,0.175905,,,,,6,3,642,180,0.150826,0.094266,0.037706,1,DoS,TCP
1499087,1526876681,e,udp,192.168.100.7,60693,192.168.159.152,53,2,176,INT,1526876686,33239,5.044572,0,0,,,0,0,0,,,,,2,0,176,0,0.198233,0.198233,0,0,Normal,Normal
1112304,1526955420,e,udp,192.168.100.3,42508,205.251.192.129,53,2,401,CON,1526955420,4985,0.25024,0.25024,0,,,0.25024,0.25024,0.25024,,,,,1,1,100,301,3.996164,0,0,0,Normal,Normal
11271788,1528083284,e,tcp,192.168.100.147,36948,192.168.100.3,80,3,274,RST,1528083284,182672,0.126252,0.126252,0,,,0.126252,0.126252,0.126252,,,,,2,1,214,60,15.841333,7.920667,0,1,DoS,TCP
12655722,1528083522,e g,tcp,192.168.100.148,26491,192.168.100.3,80,6,548,RST,1528083548,255811,25.941156,0.153199,0.007742,,,0.306398,0.145457,0.160941,,,,,4,2,428,120,0.192744,0.115646,0.038549,1,DoS,TCP
44915081,1528096766,e s,tcp,192.168.100.149,19918,192.168.100.5,80,4,616,REQ,1528096788,99443,21.668076,1.453574,2.055664,,,4.360722,0,4.360722,,,,,4,0,616,0,0.138453,0.138453,0,1,DDoS,TCP
1128086,1526961629,e,udp,192.168.100.3,14110,199.19.53.1,53,2,947,CON,1526961629,2641,0.215263,0.215263,0,,,0.215263,0.215263,0.215263,,,,,1,1,92,855,4.64548,0,0,0,Normal,Normal
4467630,1528081824,e    F,udp,192.168.100.3,30022,193.108.91.240,53,3,1656,CON,1528081824,248189,0.011612,0.011612,0,,,0.011612,0.011612,0.011612,,,,,1,2,82,1574,172.235626,0,86.117813,0,Normal,Normal
1701463,1526963764,e,udp,192.168.100.148,60627,8.8.8.8,53,2,203,CON,1526963764,271,0.14389,0.14389,0,,,0.14389,0.14389,0.14389,,,,,1,1,64,139,6.949754,0,0,0,Normal,Normal
27414059,1528086472,e,udp,192.168.100.148,36080,192.168.100.5,80,7,420,INT,1528086494,171157,22.042538,2.607221,1.50543,,,10.428883,0,3.510884,,,,,7,0,420,0,0.272201,0.272201,0,1,DoS,UDP
68565720,1528100743,e,udp,192.168.100.149,2658,192.168.100.6,80,10,600,INT,1528100776,176411,32.263645,3.583468,0.020976,,,17.917341,3.54883,3.607867,,,,,10,0,600,0,0.278952,0.278952,0,1,DDoS,UDP
17628988,1528085337,e,udp,192.168.100.150,17927,192.168.100.3,80,17,1020,INT,1528085376,44395,38.870251,2.418418,1.645424,,,16.928926,0,4.282097,,,,,17,0,1020,0,0.411626,0.411626,0,1,DoS,UDP
30761148,1528086907,e,udp,192.168.100.149,26464,192.168.100.6,80,1,60,INT,1528086907,372285,0,0,0,,,0,0,0,,,,,1,0,60,0,0,0,0,1,DoS,UDP
42041298,1528096456,e s,tcp,192.168.100.149,35080,192.168.100.5,80,2,308,REQ,1528096475,109425,19.227097,0,0,,,0,0,0,,,,,2,0,308,0,0.05201,0.05201,0,1,DDoS,TCP
51808,1526349179,e,udp,192.168.100.150,34222,8.8.8.8,53,2,172,CON,1526349179,23543,0.006721,0.006721,0,,,0.006721,0.006721,0.006721,,,,,1,1,86,86,148.787384,0,0,0,Normal,Normal
19909807,1528085598,e,udp,192.168.100.150,46051,192.168.100.5,80,2,120,INT,1528085602,490073,3.405425,3.405425,0,,,3.405425,3.405425,3.405425,,,,,2,0,120,0,0.293649,0.293649,0,1,DoS,UDP
9539856,1528082923,e s,tcp,192.168.100.150,30763,192.168.100.6,80,6,736,RST,1528082980,23709,57.171684,0.022472,0.022519,,,0.089888,0,0.047002,,,,,4,2,616,120,0.087456,0.052513,0.017506,1,DoS,TCP
41532926,1528096411,e s,tcp,192.168.100.150,55277,192.168.100.5,80,2,308,REQ,1528096421,125369,9.750298,0,0,,,0,0,0,,,,,2,0,308,0,0.102561,0.102561,0,1,DDoS,TCP
3378203,1528081594,e,arp,192.168.100.1,,192.168.100.147,,2,120,CON,1528081594,207468,0.04471,0.04471,0,,,0.04471,0.04471,0.04471,,,,,1,1,60,60,22.366362,0,0,0,Normal,Normal
64629856,1528100100,e,tcp,192.168.100.46,80,192.168.100.5,80,800,748860,CON,1528100110,902,9.989322,4.988378,0.000311,,,9.976756,4.988067,4.988689,,,,,800,0,748860,0,79.985413,79.985413,0,0,Normal,Normal
48236855,1528097135,e,tcp,192.168.100.3,41307,52.64.239.193,8883,52,23833,CON,1528097202,29369,66.666199,1.86736,1.019884,,,26.143045,0.00589,3.388631,,,,,26,26,22117,1716,0.765005,0.375003,0.375003,0,Normal,Normal
40035270,1528096266,e s,tcp,192.168.100.150,29682,192.168.100.3,80,7,890,REQ,1528096288,197785,21.366995,1.189178,1.896443,,,4.756713,0,4.467543,,,,,6,1,830,60,0.280807,0.234006,0,1,DDoS,TCP
72583941,1528101725,e,udp,192.168.100.6,138,192.168.100.255,138,1,243,INT,1528101725,262165,0,0,0,,,0,0,0,,,,,1,0,243,0,0,0,0,0,Normal,Normal
1100372,1526950466,e,tcp,192.168.100.6,80,192.168.100.3,80,11102,3286192,CON,1526952056,7,1589.449585,4.877847,0.022658,,,1546.277466,4.826165,4.999977,,,,,11102,0,3286192,0,6.984179,6.984179,0,0,Normal,Normal
1519038,1526877119,e,udp,192.168.100.7,47028,192.168.159.152,53,4,352,INT,1526877528,53415,408.941406,0,0,,,0,0,0,,,,,4,0,352,0,0.007336,0.007336,0,0,Normal,Normal
63056829,1528099940,e,udp,192.168.100.46,80,192.168.100.5,80,800,767550,INT,1528099950,839,10.00828,4.998908,6.80E-05,,,9.997816,4.99884,4.998976,,,,,800,0,767550,0,79.8339,79.8339,0,0,Normal,Normal
1557326,1526894104,e,udp,192.168.100.149,51762,8.8.8.8,53,2,227,CON,1526894104,2307,0.143825,0.143825,0,,,0.143825,0.143825,0.143825,,,,,1,1,76,151,6.952894,0,0,0,Normal,Normal
60499480,1528099742,e,udp,192.168.100.149,7522,192.168.100.3,80,11,660,INT,1528099766,65086,24.875513,2.75879,1.658832,,,11.035161,0,4.317778,,,,,11,0,660,0,0.402002,0.402002,0,1,DDoS,UDP
489916,1526897741,e,udp,192.168.100.150,58317,192.168.217.2,53,2,172,INT,1526897744,8136,2.50009,0,0,,,0,0,0,,,,,2,0,172,0,0.399986,0.399986,0,0,Normal,Normal
481818,1526897103,e,tcp,192.168.100.6,80,192.168.100.3,80,11771,3484216,CON,1526898784,7,1681.79541,4.87748,0.052728,,,1633.955688,4.812018,4.999999,,,,,11771,0,3484216,0,6.998473,6.998473,0,0,Normal,Normal
36846329,1528095928,e s,tcp,192.168.100.150,29572,192.168.100.3,80,4,616,REQ,1528095954,154752,26.335661,1.038196,1.468231,,,3.114588,0,3.114588,,,,,4,0,616,0,0.113914,0.113914,0,1,DDoS,TCP
1614893,1526895409,e,udp,192.168.100.148,44807,192.168.217.2,53,2,172,INT,1526895411,4552,2.50098,0,0,,,0,0,0,,,,,2,0,172,0,0.399843,0.399843,0,0,Normal,Normal
1541554,1526877829,e,udp,192.168.100.149,49135,192.168.217.2,53,2,172,INT,1526877831,22709,2.50114,0,0,,,0,0,0,,,,,2,0,172,0,0.399818,0.399818,0,0,Normal,Normal
47232212,1528097000,e s,tcp,192.168.100.147,45706,192.168.100.5,80,5,770,REQ,1528097015,57137,14.979989,2.236469,1.583964,,,6.709406,0,3.464566,,,,,5,0,770,0,0.267023,0.267023,0,1,DDoS,TCP
68300286,1528100697,e,udp,192.168.100.149,35726,192.168.100.6,80,9,540,INT,1528100738,173141,40.832077,3.15061,1.663574,,,15.753049,0,4.972394,,,,,9,0,540,0,0.195924,0.195924,0,1,DDoS,UDP
23601026,1528086011,e,udp,192.168.100.148,38060,192.168.100.7,80,6,360,INT,1528086038,249092,26.93812,0.897488,1.794976,,,4.487439,0,4.487439,,,,,6,0,360,0,0.185611,0.185611,0,1,DoS,UDP
34836639,1528087509,e,udp,192.168.100.5,80,192.168.100.46,3456,46697,45430162,CON,1528087801,2,291.906708,4.93573,0.405606,,,291.208038,1.846833,4.994916,,,,,23349,23348,23244330,22185832,159.968918,79.984459,79.981033,0,Normal,Normal
10467629,1528083105,e s,tcp,192.168.100.150,55201,192.168.100.6,80,4,522,RST,1528083146,164995,40.864918,0.013004,0.01839,,,0.039011,0,0.039011,,,,,3,1,462,60,0.073413,0.048988,0,1,DoS,TCP
44399553,1528096717,e s,tcp,192.168.100.150,59698,192.168.100.5,80,4,616,REQ,1528096736,108233,19.709814,1.051426,1.486941,,,3.154278,0,3.154278,,,,,4,0,616,0,0.152208,0.152208,0,1,DDoS,TCP
437065,1526881320,e,udp,192.168.100.5,5353,224.0.0.251,5353,1,87,INT,1526881320,280377,0,0,0,,,0,0,0,,,,,1,0,87,0,0,0,0,0,Normal,Normal
1145034,1526967221,e g,tcp,13.236.113.69,8883,192.168.100.3,49338,342,105848,CON,1526967811,1,589.811707,2.725914,1.872668,,,149.925262,0,4.999449,,,,,169,173,11154,94694,0.578151,0.284837,0.291618,0,Normal,Normal
1724324,1526964238,e,udp,192.168.100.147,39033,8.8.8.8,53,2,172,CON,1526964238,23395,0.007157,0.007157,0,,,0.007157,0.007157,0.007157,,,,,1,1,86,86,139.723358,0,0,0,Normal,Normal
27832982,1528086533,e,udp,192.168.100.148,56865,192.168.100.5,80,8,480,INT,1528086560,65752,26.695606,3.692804,0.573864,,,14.771217,3.197303,4.669068,,,,,8,0,480,0,0.262215,0.262215,0,1,DoS,UDP
50042752,1528097621,e,tcp,192.168.100.6,80,192.168.100.3,80,676,200096,CON,1528097646,131,25.004864,4.971992,0.012426,,,24.859959,4.963233,4.996914,,,,,676,0,200096,0,26.994749,26.994749,0,0,Normal,Normal
1824765,1526982342,e,udp,192.168.100.7,50309,192.168.159.152,53,2,176,INT,1526982347,32244,5.045643,0,0,,,0,0,0,,,,,2,0,176,0,0.198191,0.198191,0,0,Normal,Normal
41810531,1528096431,e s,tcp,192.168.100.150,21627,192.168.100.5,80,4,616,REQ,1528096447,140818,15.979066,1.429632,2.021805,,,4.288896,0,4.288896,,,,,4,0,616,0,0.187746,0.187746,0,1,DDoS,TCP
73000265,1528101778,e,udp,192.168.100.148,40066,192.168.100.7,80,4,240,INT,1528101786,154160,7.690687,2.579866,0.012537,,,5.159732,2.567329,2.592403,,,,,4,0,240,0,0.390082,0.390082,0,1,DDoS,UDP
81008,1526351429,e,arp,192.168.100.1,,192.168.100.4,,2,102,CON,1526351429,17113,1.60E-05,1.60E-05,0,,,1.60E-05,1.60E-05,1.60E-05,,,,,1,1,60,42,62500,0,0,0,Normal,Normal
27769881,1528086533,e,tcp,192.168.100.5,0,192.168.100.3,0,1548,1100535,CON,1528086566,2651,33.557606,4.773229,0.508934,,,33.412605,3.526616,4.985771,,,,,1548,0,1100535,0,46.099831,46.099831,0,0,Normal,Normal
24814869,1528086176,e,udp,192.168.100.147,47136,192.168.100.6,80,7,420,INT,1528086200,152114,23.666082,3.001047,1.733254,,,12.004189,0,4.067613,,,,,7,0,420,0,0.253527,0.253527,0,1,DoS,UDP
1701010,1526963506,e,udp,192.168.100.7,41063,192.168.159.152,53,2,176,INT,1526963511,55310,5.043906,0,0,,,0,0,0,,,,,2,0,176,0,0.198259,0.198259,0,0,Normal,Normal
1701431,1526963702,e,udp,192.168.100.150,45278,8.8.8.8,53,2,203,CON,1526963702,225,0.142711,0.142711,0,,,0.142711,0.142711,0.142711,,,,,1,1,64,139,7.007168,0,0,0,Normal,Normal
49129130,1528097353,e s,tcp,192.168.100.150,48062,192.168.100.6,80,4,616,REQ,1528097405,135155,52.396839,0,0,,,0,0,0,,,,,4,0,616,0,0.057255,0.057255,0,1,DDoS,TCP
1645798,1526895957,e,udp,192.168.100.7,39345,192.168.159.152,53,2,176,INT,1526895962,35752,5.045687,0,0,,,0,0,0,,,,,2,0,176,0,0.198189,0.198189,0,0,Normal,Normal
53231636,1528097935,e s,tcp,192.168.100.147,10094,192.168.100.7,80,6,924,REQ,1528097952,137726,16.109823,3.374761,0.656784,,,10.124283,2.866868,4.302192,,,,,6,0,924,0,0.31037,0.31037,0,1,DDoS,TCP
66206798,1528100367,e,udp,192.168.100.150,45222,192.168.100.5,80,2,120,INT,1528100375,4846,7.61096,0,0,,,0,0,0,,,,,2,0,120,0,0.131389,0.131389,0,1,DDoS,UDP
1577444,1526894544,e,udp,192.168.100.148,50402,8.8.8.8,53,2,172,CON,1526894544,22554,0.007237,0.007237,0,,,0.007237,0.007237,0.007237,,,,,1,1,86,86,138.178802,0,0,0,Normal,Normal
1857170,1528089586,e,ipv6-icmp,fe80::250:56ff:febe:254,133,ff02::2,0,1,70,NRS,1528089586,5982,0,0,0,,,0,0,0,,,,,1,0,70,0,0,0,0,0,Normal,Normal
1756975,1526980701,e,udp,192.168.100.7,48633,192.168.159.152,53,2,176,INT,1526980706,19946,5.047979,0,0,,,0,0,0,,,,,2,0,176,0,0.198099,0.198099,0,0,Normal,Normal
15747609,1528085088,e,udp,192.168.100.149,32440,192.168.100.5,80,2,120,INT,1528085092,260322,3.784677,3.784677,0,,,3.784677,3.784677,3.784677,,,,,2,0,120,0,0.264223,0.264223,0,1,DoS,UDP
1774708,1526981089,e,udp,192.168.100.7,46882,192.168.159.152,53,2,176,INT,1526981094,37849,5.045537,0,0,,,0,0,0,,,,,2,0,176,0,0.198195,0.198195,0,0,Normal,Normal
45421415,1528096820,e s,tcp,192.168.100.148,16681,192.168.100.5,80,5,770,REQ,1528096840,81459,19.718309,0.99691,1.726699,,,3.98764,0,3.98764,,,,,5,0,770,0,0.202857,0.202857,0,1,DDoS,TCP
